Name,Type,HP,Attack,Defence
Scyther,Bug,69.97800797556854,111.28373039759768,80.72506203995864
Pikachu,Electric,34.974258710847685,54.809839605987364,40.72363037218799
Sandslash,Ground,75.01862979888077,100.52427691335582,109.96666785037432
Spearow,Normal,39.02309999887825,60.70317631492871,29.124027752502307
Jigglypuff,Normal,114.63618107340679,45.21127930116437,20.814292260665997
Seaking,Water,80.76829675209015,92.65890082391768,63.9679401525843
Flareon,Fire,66.55046386130435,130.47826731272986,59.9858274810484
Hitmonlee,Fighting,49.68463009409101,120.0370253490103,52.52248677056036
Beedrill,Bug,64.31577142483145,89.84741502111399,39.509598797789835
Growlithe,Fire,54.838962340077835,69.05982486010531,45.96050119359327
Mewtwo,Psychic,106.61878420618207,109.74361206689466,88.56448019543528
Pidgeot,Normal,83.95054705802332,79.56709725154798,75.49445508582173
Flareon,Fire,64.16268549834685,128.44255999178927,61.09873101317629
Mewtwo,Psychic,106.094120649434,109.80866373590389,90.30028977311107
Exeggcute,Grass,60.37230964489294,39.538482345356584,79.78063745097558
Machoke,Fighting,79.10081791879205,100.4781194583311,69.1097506795154
Aerodactyl,Rock,80.9406202302209,105.26830561560742,64.62719136262298
Hitmonlee,Fighting,50.28516301632014,121.04300675774776,52.86247539658431
Nidorana b,Poison,45.05690625171705,55.87012818596139,39.4378405205591
Nidorana,Poison,54.10230511866788,45.95163804421997,51.12923543081616
Persian,Normal,66.83927759964104,70.74703354109647,60.926862867419906
Golbat,Poison,75.60424542242329,78.45748689438344,69.45287831980079
Haunter,Ghost,44.79973258652725,49.312005303171084,45.0594044434141
Hypno,Psychic,84.75106912346786,72.69375168492648,69.1840374172227
Magneton,Electric,49.63472675078871,59.628056423478796,94.56679799177593
Ekans,Poison,34.14927806259544,60.53372882734634,44.65555194924032
Diglett,Ground,11.45490295498838,56.27699608951386,23.49728685646808
Poliwag,Water,39.975291733311145,49.72703887225199,41.30100219618913
Poliwag,Water,40.870885623099085,49.845953049461826,41.211477384022324
Doduo,Normal,35.567383109774966,84.29965884887088,44.77487153531564
Kakuna,Bug,45.96261740469208,24.734142985415687,50.19800357374652
Scyther,Bug,69.32008931325404,108.83796165116802,78.49479677112122
Hitmonlee,Fighting,49.04730083217273,118.72683181216001,52.86688347725526
Porygon,Normal,63.676124442629295,60.158461794665925,70.50971302104224
Weepinbell,Grass,65.9922351710019,89.3394372905687,49.992782647488
Beedrill,Bug,64.47212519382387,89.80229024623124,40.643055585681076
Lapras,Water,131.37986851364982,84.13341521696853,79.64128147354954
Poliwag,Water,40.53212649715574,48.36537416635291,39.097357405632316
Exeggutor,Grass,96.58776729326824,94.22515247503351,85.12164858084246
Arcanine,Fire,90.72061627183872,108.3688191466758,78.95298564831958
Zapdos,Electric,90.0781630751361,90.86350434258983,84.50187195030112
Kingler,Water,54.863674863452964,130.6182046029411,115.06450023170974
Gloom,Grass,60.36498621954551,65.55269333240528,69.6820621422372
Golduck,Water,79.70867059344826,82.63701226415228,78.95391442930945
Vaporeon,Water,130.3830204210237,65.72819072943622,59.898517028281404
Vileplume,Grass,74.59776265931445,79.99766475663456,85.0846436402863
Drowzee,Psychic,59.43558034570889,49.286404078634845,46.50766446783932
Golbat,Poison,77.03264920251874,78.78833439112293,70.31752368865924
Dodrio,Normal,58.04235692527401,109.39373747464943,70.13500845810766
Golduck,Water,78.9600818214645,81.70420761227606,78.63415732817542
Alakazam,Psychic,54.328553260410075,50.48627840009844,44.42989733574093
Haunter,Ghost,45.34348588544294,50.18026617046066,45.95690574094109
Magnemite,Electric,24.849841675625022,35.92233089916062,70.13005311645215
Pinsir,Bug,65.39151616582267,121.88162377502078,99.5388866416391
Exeggcute,Grass,59.993422166250056,40.09954769652633,79.42137634603273
Muk,Poison,103.91631225447343,104.55390106685705,74.38926069334858
Lapras,Water,129.6408651896975,85.21226220040218,80.58771161165656
Poliwhirl,Water,65.42179677682262,66.61222676018751,64.05223859628484
Gloom,Grass,59.2816662992471,65.18527945496815,70.49517621509993
Dewgong,Water,91.18521534937155,71.373193009754,79.5681632884378
Dewgong,Water,90.14007607939709,70.32852357380301,79.82519437117085
Exeggutor,Grass,95.19855381374852,94.97062786775206,84.09054162146961
Magnemite,Electric,25.009611905511,36.1050650369305,70.58380567127332
Slowbro,Water,94.94907752083395,75.82078458082616,110.01122035429387
Electrode,Electric,60.33459748663341,49.7738920200562,70.34008381638424
Snorlax,Normal,159.14884295576425,107.53659941490497,65.47759969826187
Slowpoke,Water,89.56569775582894,66.01388991382144,66.11103997577007
Seel,Water,63.83883413441726,46.806972173307585,55.21076793689507
Drowzee,Psychic,60.29950810365303,49.00119891962809,45.40789944920387
Pidgey,Normal,39.87686539691296,45.13948311655659,40.21323181965234
Haunter,Ghost,44.681012241658664,48.56407137746616,45.53611279065942
Ekans,Poison,34.61947350203655,59.89798011991677,44.31488593253473
Magikarp,Water,20.505635262473227,10.639320514940563,53.01092166668255
Dodrio,Normal,60.36243894395219,110.54035772848032,71.58969667103923
Alakazam,Psychic,58.00040857386253,50.32443386826428,45.208504005961544
Magneton,Electric,51.47880957375533,61.68252020910745,95.8622734881889
Golbat,Poison,75.16347386030664,79.75598568904378,68.53062310452621
Pidgey,Normal,42.2163368693884,45.13094764596235,39.79967566576385
Butterfree,Bug,60.32060029315598,44.36710645546864,51.47393599383269
Nidorana,Poison,56.92020990679608,46.55211802700878,52.60629555942847
Charizard,Fire,79.46633540518845,84.19149321383922,78.24672152415224
Seadra,Water,54.59388863267296,63.51178012999645,95.15177275627465
Slowbro,Water,94.57425144704112,75.25978047299131,110.43318697532061
Onix,Rock,34.352650194031405,46.202409513111895,158.78897132025102
Weedle,Bug,38.36676059832669,34.017129106018174,29.677130337591635
Magmar,Fire,64.69260077484269,93.88665555851277,57.608770752966244
Porygon,Normal,64.5750977401412,60.68658008372654,70.1484605681566
Clefable,Fairy,97.05101469286166,70.19321526979037,73.5650086346528
Pikachu,Electric,35.05370432702556,53.209229868236584,39.184710476585344
Weedle,Bug,40.50709724723848,34.661923364360696,29.980243914020335
Raichu,Electric,60.30341606615553,90.1840062157036,55.42076171518322
Kakuna,Bug,45.05074493963705,25.40750172150209,50.82807426512127
Machamp,Fighting,91.38825615732748,130.14044224281176,77.96403969053887
Pidgeot,Normal,83.00649428140946,79.03315686615736,75.55986335806264
Poliwhirl,Water,65.78776992081474,62.85524038050829,66.40973772610072
Staryu,Water,30.702687527075483,44.96229784463742,55.02474193162078
Geodude,Rock,40.92974986881135,78.77870352142214,98.99248885860737
Gengar,Ghost,59.352379256104506,65.54409566404215,60.38590523499268
Machop,Fighting,68.50960562022597,81.21347964348351,49.709213393062335
Raichu,Electric,61.40348024981714,89.28759988964624,54.83569332559233
Arbok,Poison,59.33778722888519,84.97272654030087,69.26190275683692
Poliwhirl,Water,65.0439891460367,64.46986379475155,65.10148861944418
Kadabra,Psychic,40.70232179919673,35.71149168430092,30.058648035368208
Ninetales,Fire,71.66064946119015,76.10455590335027,75.11004920853111
Dragonair,Dragon,60.923725692364265,83.41921332435783,64.23688372168024
Electabuzz,Electric,66.307963854538,84.23632139536977,57.293414157520466
Doduo,Normal,33.656402949649,83.64990898446509,45.19948461477433
Goldeen,Water,44.65966033098747,66.51748090551771,60.39699748482809
Dragonite,Dragon,91.41401890794506,134.55702003541342,94.19056479268566
Beedrill,Bug,64.7125198901993,89.47670415432947,40.71790520662138
Vileplume,Grass,74.95967574704828,78.8091571471746,85.75150311851488
Kadabra,Psychic,40.29032385943129,36.43866301459884,28.557128241961383
Cloyster,Water,50.52941280059435,96.09995780902983,181.39014513291113
Flareon,Fire,64.55826167454038,129.99134877272792,60.02992375468628
Graveler,Rock,55.84058219576778,94.38648981432249,115.4347271496001
Horsea,Water,29.197498301992223,40.63476355514424,69.68002911589349
Staryu,Water,29.960125734775065,44.44583539282931,54.979005688792604
Venomoth,Bug,70.72373847747734,64.82703753814411,59.8603265757843
Cubone,Ground,50.187013886030954,49.67563128715253,94.44624641733088
Magnemite,Electric,23.177773809533967,34.00729754789536,69.80616800164444
Vaporeon,Water,132.11736575084393,64.56027385003635,59.9342434122477
Alakazam,Psychic,54.01745370387085,50.39507061156904,45.884248044124014
Marowak,Ground,59.904422573183055,79.60280348590769,110.63464229257069
Seaking,Water,78.54193275272927,91.68083584093091,64.47763329232357
Grimer,Poison,80.38122403478853,78.45751379568482,49.27329789746144
Goldeen,Water,46.25563160043693,66.74979696542039,60.21498208052178
Rhydon,Ground,104.36582989239712,129.81949602785934,119.3406976003295
Gengar,Ghost,58.490687654482976,65.00573763241854,61.125001700836144
Kabuto,Rock,30.173878188695948,78.66354921274251,89.86659341940103
Hypno,Psychic,86.35799992993856,72.787103621306,69.90597736440935
Farfetch'd,Normal,50.64250681685959,62.953489580204206,54.81433739839069
Staryu,Water,31.15044112805059,45.13921914026597,54.61932699283038
Omastar,Rock,71.36572440548782,60.60350266448375,123.90895167749828
Articuno,Ice,89.65787171543342,84.64041440931095,101.21981957501647
Gyarados,Water,96.2098574327977,123.06975112619709,78.80657383056754
Kadabra,Psychic,40.06063818964919,33.77369986495852,29.309896438881665
Nidoqueen,Poison,90.82385830875992,92.11008037760588,85.40790527758952
Mew,Psychic,100.15339051641989,100.22600117672745,100.87600072897067
Alakazam,Psychic,56.40855314231493,51.7187902475017,45.80623984297322
Exeggcute,Grass,58.95257705273047,39.98521596365197,81.07932766902627
Dratini,Dragon,39.58374434209246,63.67183371107934,45.0106958418122
Venonat,Bug,60.110679547896666,55.231852675226875,51.21087797859633
Oddish,Grass,43.2785046876273,49.436058577283404,54.44819281361326
Nidorana b,Poison,46.004823638843924,56.758824359303645,39.7447791045746
Moltres,Fire,90.55506273215937,101.1429144718209,89.20458337112424
Vileplume,Grass,75.32829856470325,79.7734344416272,84.45852491880345
Vileplume,Grass,75.474085294358,79.26392016484819,85.38117075996807
Goldeen,Water,44.90305474292069,65.89828688800823,58.60621482274136
Onix,Rock,34.424771565619196,46.28682305851663,160.6255893625122
Slowpoke,Water,90.73221897140098,66.28622462840256,66.5437502575075
Ivysaur,Grass,60.23410500244282,60.296172202225534,62.038675546930044
Rapidash,Fire,67.10868336026856,100.93006879145321,70.6227170009253
Beedrill,Bug,65.61178685164707,90.78534396791699,39.406246867002736
Raticate,Normal,54.97281778369502,81.33521017458854,58.989082837544984
Machamp,Fighting,89.15961761979179,129.1913858542059,78.32953940146896
Seel,Water,63.56090996716867,44.492119462797014,54.315160988223724
Kingler,Water,55.241127539789254,131.2162386586197,115.56414207085945
Poliwhirl,Water,64.40746233166882,64.9591952280692,63.40975128015618
Poliwrath,Water,91.2483227502786,95.74965468563866,95.62169974930549
Chansey,Normal,250.90016102134555,4.174260491694277,5.331192303805197
Dragonair,Dragon,59.96795864228031,83.52017350430917,66.26790793087306
Aerodactyl,Rock,81.47053194430248,104.09904286436489,65.18154901134525
Drowzee,Psychic,58.65002603213002,47.22736052642728,45.476658772294506
Charmeleon,Fire,59.256949286374116,63.45860145892452,57.377016393732774
Poliwag,Water,40.56835873646158,50.246380535234834,38.941036856655636
Nidoqueen,Poison,90.19035717237232,91.75735614034778,85.84793562065316
Kadabra,Psychic,40.53786723725849,33.78909082049536,29.641853978155986
Farfetch'd,Normal,53.609644801764404,65.21387530224477,54.96250678065517
Muk,Poison,105.96194343766545,105.63560368128833,75.41226526644292
Tauros,Normal,74.86864782480305,101.64372527497498,94.29930733898173
Cubone,Ground,51.32765314127212,48.49897345899254,95.16684258720421
Ditto,Normal,47.672159935201464,48.479744240292995,49.59141909985801
Machoke,Fighting,79.95615879565496,98.76392451484207,67.79906480148848
Pidgeot,Normal,83.46097367292953,78.89696399784224,75.97924081958762
Parasect,Bug,60.573295877764174,94.09454747681677,79.81732319585603
Tangela,Grass,65.04393131856878,54.34315455267427,115.03339253696079
Eevee,Normal,53.90917231904014,55.03325329222632,51.349214233712026
Nidoqueen,Poison,90.02246511131213,92.13386262009736,87.0629597276064
Golduck,Water,79.69842710454347,80.87191938506056,78.7443965561955
Machoke,Fighting,80.6097659618413,99.22575903089448,71.34156661852062
Kingler,Water,54.70859207278264,129.8580347968407,116.31402065507659
Golbat,Poison,73.6468886634728,79.41132954885413,71.62762703981791
Chansey,Normal,248.55445163374438,5.482535862832353,3.674278802190325
Starmie,Water,60.86222361372512,74.31112690124046,85.83141892766857
Dragonair,Dragon,61.88021223308547,84.38502809880816,65.6247382484704
Alakazam,Psychic,55.38469048722812,50.57760534286486,44.55190617997622
Tentacruel,Water,80.72789643584521,71.8924267635416,65.988255122304
Exeggutor,Grass,95.05630539962009,95.78180346633896,86.16929005253624
Raticate,Normal,56.309847820958915,80.4000471343646,60.3627894996401
Farfetch'd,Normal,51.01521374328846,65.92025910549575,54.89903839571784
Fearow,Normal,64.68424245177474,90.42349565283135,67.34177537965783
Jigglypuff,Normal,114.97830963711418,45.429779807867575,18.935516445223623
Pikachu,Electric,35.872036682229364,56.74792794475199,41.73326931361335
Graveler,Rock,55.69036657197005,95.44120302265388,115.38412869837471
Hitmonlee,Fighting,49.89787173008296,122.07368275555964,53.69567993527428
Slowbro,Water,93.64768413891937,74.41761095407985,109.60132826968784
Gyarados,Water,94.92921153225464,125.03274323222,78.31784649849068
Magmar,Fire,64.1126055912521,95.06801036531562,55.59946237066731
Paras,Bug,35.09236964545737,70.52278549547935,55.27782663721307
Nidorina f,Poison,69.6181961866734,61.93898525829052,66.94937736589809
Venomoth,Bug,68.84353958003152,63.96914134585529,59.25488896301466
Exeggutor,Grass,95.0203247663564,94.75051374616265,86.39589727415512
Magnemite,Electric,24.850513114273998,34.275891438412266,71.29811395924101
Seel,Water,65.0033796554067,43.84797433992428,54.03919720757052
Weepinbell,Grass,64.69002889159317,88.20292244025185,50.65117026680695
Rattata,Normal,30.812008813742217,56.72708532943484,34.51918833197282
Hypno,Psychic,85.71327501997884,73.28542386223329,69.07553823996821
Nidoking,Poison,81.95761619767993,103.41671698578428,77.49696621546545
Clefairy,Fairy,69.67926930953085,44.38319631399022,49.2907653821949
Electrode,Electric,57.567960568792124,51.94281481655816,69.5284184596254
Growlithe,Fire,54.580903546564855,68.96951387530792,43.65580055811931
Mr.Mime,Psychic,41.263244620765846,46.23130730009036,65.26558915140478
Poliwag,Water,40.132944099430574,51.82750654196661,41.14967275111712
Starmie,Water,60.90853733507394,75.718033992205,86.41681827348336
Weedle,Bug,41.69009143342026,33.43447311651954,30.817056580934135
Weezing,Poison,64.36088980290376,91.09969871535624,121.23548244138235
Clefable,Fairy,95.75071313111513,70.56979961889964,73.8335005603179
Growlithe,Fire,56.482197716300696,70.48675369029691,45.35428220621969
Jynx,Ice,64.54461357837023,48.337767820996,35.84506563343775
Poliwrath,Water,90.88773723190744,93.13845901380222,94.87586518676638
Nidorino,Poison,60.45090250519167,72.55555909691999,57.29809398380319
Cloyster,Water,50.152374306395586,94.54118870241801,179.7941122399242
Electabuzz,Electric,63.48832591932617,84.4718672395757,55.05493604002737
Ponyta,Fire,50.084899002334936,85.38595411189115,56.09244729817364
Nidorino,Poison,60.57499530494604,70.90310806900443,56.50923878451094
Hitmonlee,Fighting,50.700806019748676,119.17403086931805,52.02382683650193
Scyther,Bug,69.82177937849376,109.33432398759402,79.95294540717377
Magikarp,Water,19.912757477019625,10.143720365005327,55.82566557187895
Snorlax,Normal,160.6567528514652,108.74053569725268,64.99334201249282
Paras,Bug,34.24283029153268,71.50568382166462,52.917627402488634
Tentacool,Water,39.28657987672233,40.03420831052054,35.939135170629456
Weezing,Poison,64.91647545712148,89.41193872383462,122.44435171007774
Tentacruel,Water,81.0480139545789,68.69545514998536,67.47777891716237
Weezing,Poison,66.04034668147139,91.3259829174874,120.91193247505058
Poliwhirl,Water,65.907063197018,65.73945231265061,66.16862177505345
Primeape,Fighting,65.53757794483205,104.91751556522154,59.86397551961155
Golbat,Poison,75.46702967832503,79.47107002928306,69.5582193827448
Magikarp,Water,20.772303998818007,8.850402601291599,54.683691092651834
Rapidash,Fire,65.59090542026783,99.69583329787766,70.49050137873945
Venonat,Bug,59.32985217782884,54.98784498851344,50.00998683431092
Dewgong,Water,92.25166300981004,69.64039667490539,78.428159077275
Rapidash,Fire,64.39994786749338,98.89523158762876,69.72481127667831
Caterpie,Bug,44.02554607314862,31.44233097089504,33.22892766223084
Machoke,Fighting,80.21493308897197,100.0375700114464,70.41605781971506
Articuno,Ice,90.1998559439502,86.038765787467,100.80414304461142
Meowth,Normal,40.10722334829831,44.099852955383554,34.61865831318842
Exeggutor,Grass,92.78016581871205,95.04998487591854,84.5620329650315
Tangela,Grass,65.79192482557575,54.86446445209741,114.08032231890145
Dewgong,Water,90.07938420625752,70.16248094848912,80.44006324065998
Growlithe,Fire,55.283274401006025,70.59785281136337,43.80247742587205
Magnemite,Electric,26.003504934374135,33.393242661926934,70.19694938122336
Psyduck,Water,49.421648266149575,53.26299647429098,48.55790121216498
Mankey,Fighting,40.02078040652237,79.19510897055551,35.15734609374535
Geodude,Rock,40.75198428337861,80.1999243599389,100.08900557896766
Kabutops,Rock,59.96963047335756,115.86264701483465,105.42593146770848
Pidgeotto,Normal,65.10757765876572,59.72835277350846,55.78359615528625
Gloom,Grass,59.470054119258464,63.42235627076964,69.56933119967337
Omastar,Rock,70.99296177469112,61.74152640624967,125.6543536878043
Poliwrath,Water,89.32104028983046,95.7897344262506,95.55618027370201
Growlithe,Fire,55.2167842960895,70.03351322103356,44.85682859599085
Dratini,Dragon,40.99795169281607,63.10742069064068,45.42289820273344
Snorlax,Normal,160.9246553483837,109.16123330509335,65.34781985093068
Raichu,Electric,60.882065899291504,90.9198818722091,53.83037311733543
Dragonair,Dragon,62.60497448270364,83.9282162073206,65.6049459569984
Drowzee,Psychic,61.61964525157528,48.035399152073005,45.40238711640096
Kakuna,Bug,46.104338664633985,26.137515678863547,50.29527908759694
Tauros,Normal,74.75879954656337,100.37062513206382,95.64697235730897
Pinsir,Bug,67.19885907006602,124.61402997185957,100.01315846420559
Magneton,Electric,49.75052285344984,60.883083350754326,94.69856848783115
Arcanine,Fire,89.56335742894169,109.50610154135946,79.39067895291572
Kabuto,Rock,30.432245321981505,80.47692663287002,89.66883449946275
Staryu,Water,30.1678364036844,45.49146278882853,54.22715674655364
Dodrio,Normal,58.57144044210105,110.23314718228332,69.93969717188085
Butterfree,Bug,59.12478238169154,46.17427290408112,50.40037546946529
Sandslash,Ground,74.31820180388343,100.40219424977856,111.25650021620356
Scyther,Bug,71.15356719703574,110.61184750106284,78.89086885705956
Golbat,Poison,74.26973984428479,78.67314911595676,71.21551682897007
Exeggcute,Grass,60.42132328394804,39.580871964671026,80.7892783849486
Alakazam,Psychic,54.25287445873784,50.397862813051475,45.040714510563845
Primeape,Fighting,65.88094613393912,104.64682935591418,60.227181680186845
Machamp,Fighting,89.86371270467707,129.03797063606092,80.86292359535467
Kingler,Water,55.16168250375192,131.46306835529407,116.31578759931138
Articuno,Ice,88.66801072493294,86.56652800549448,99.74653692002566
Hypno,Psychic,85.20326261527167,74.44825952833827,70.66160473444093
Sandslash,Ground,73.74794798013826,100.64232488742162,112.17398073625267
Goldeen,Water,43.781349915895824,67.16009092486618,58.95102412094395
Blastoise,Water,79.79890889786671,81.78665392188243,99.50627546731461
Gastly,Ghost,29.969870274032875,33.86100545107987,29.75097725302262
Machamp,Fighting,89.66159527944357,130.4416681442472,79.3841079283367
Pidgeotto,Normal,62.25362746117619,60.54390753625024,54.930062071248514
Nidorina f,Poison,69.09806294425177,61.69254081431201,68.29279852094605
Clefable,Fairy,93.22572647365058,69.62304396614203,73.22849549581474
Gyarados,Water,95.7599024233929,125.19780043839408,79.44113463189993
Lickitung,Normal,91.22858040540073,53.137856397897444,75.15140783962283
Machoke,Fighting,78.67514512034299,99.05725888781495,69.71495811839551
Magmar,Fire,66.00243585020621,93.2488563479588,56.57628606027992
Haunter,Ghost,45.61601712998862,50.457177138613794,43.83870229137693
Ivysaur,Grass,61.313201442099704,61.576505477708814,64.60610913862497
Seel,Water,65.12335671992219,45.33678680282061,54.43038591360261
Drowzee,Psychic,60.32107319108137,48.91199699333687,44.861385613134836
Scyther,Bug,69.71454976806349,107.06937376229702,80.08479987141588
Goldeen,Water,45.3365378901477,65.9464791691913,58.713822716987714
Magnemite,Electric,25.552613139231966,35.08692287143757,68.43198264714027
Tentacool,Water,40.25611488905144,40.124058849449895,33.40866245761402
Flareon,Fire,63.95393374592722,131.7025434749864,59.87981862141354
Aerodactyl,Rock,79.4787471415201,105.24668757109605,65.0572494141049
Graveler,Rock,57.379204605666786,95.47857570944093,115.60781662330626
Slowbro,Water,95.60821311343177,74.4649713987292,109.64754071712947
Moltres,Fire,89.53818914281547,99.91553406591626,91.38114561905924
Haunter,Ghost,45.50673072437642,49.63651669303928,46.32055137408738
Raichu,Electric,60.09711949062208,89.60443141801969,55.87490886450635
Slowpoke,Water,89.84686021778798,65.03375313449668,65.04397292726814
Grimer,Poison,80.05568518234985,80.20425147758068,49.37111846992111
Omastar,Rock,69.50365425656592,60.46872184177589,124.62234059709961
Weezing,Poison,65.14559003961487,89.94075181102106,120.15711473460723
Parasect,Bug,59.82868131217394,96.22606902741116,81.09630989840541
Cubone,Ground,51.092905595183126,48.88118064586521,94.94809411408363
Hitmonchan,Fighting,49.259147422408034,104.05739693209803,80.55916979967186
Marowak,Ground,61.102733276038514,79.4873056437035,109.57487952061034
Raticate,Normal,55.277050181544894,80.71131200706014,60.65811012425128
Grimer,Poison,80.34219705847131,78.75526438627085,50.09115771117237
Machoke,Fighting,80.91759602621934,101.99305850222873,70.44747537355369
Mankey,Fighting,40.22335601596366,79.51638618041785,35.758150708518805
Dewgong,Water,91.6548558931469,70.46674226634204,79.74992462642074
Bulbasaur,Grass,45.142142137293895,49.93120501799584,49.51149576772675
Ponyta,Fire,49.643760145612646,84.75639196268136,54.95182483969553
Nidoqueen,Poison,90.41644961427092,90.16159895416969,86.74031142012387
Pikachu,Electric,36.2175643435378,54.17436233901766,41.06175510017623
Wigglytuff,Normal,138.75644727539935,69.57943715593885,45.21485679861999
Graveler,Rock,54.58524533994076,93.61813137717753,114.93569028611822
Articuno,Ice,90.67409751590323,85.17757653933825,102.46660566256331
Tangela,Grass,63.70029404229558,55.366159092100965,112.49591612123281
Zubat,Poison,40.10638930453715,46.38567480173944,35.146044306975185
Squirtle,Water,45.774595233013954,46.45805583468071,64.68751499420321
Pidgeotto,Normal,62.591901891082586,58.52570500974592,53.84842191364962
Seel,Water,64.46065261201716,45.20674996445627,54.643180941817285
Kingler,Water,54.29666742508181,131.5400129498006,114.05280733519078
Magneton,Electric,48.79634400013871,60.272259370330424,94.72052390680906
Golduck,Water,80.71736943045664,82.36914396827227,79.17082906380598
Rhydon,Ground,104.48876869431753,130.35860874294636,119.18867772874609
Blastoise,Water,78.9011729668638,85.04054672484627,100.11675990274767
Pikachu,Electric,33.432440554310546,54.44165068333792,39.51141249582445
Venusaur,Grass,77.66549107560024,82.53752328742638,82.67081333340757
Electabuzz,Electric,65.43877113388196,81.11909155870639,58.15455351365871
Kabutops,Rock,59.59147304354341,114.82062421198667,105.5652175828343
Squirtle,Water,42.24598806460143,48.038688511205905,64.80127605445385
Dratini,Dragon,41.7405153148509,64.63315911646382,46.28758815744257
Cubone,Ground,48.93481595963045,49.638852311511165,94.16277186943357
Lickitung,Normal,88.73973560225242,54.464881257914726,75.5407093727639
Hitmonlee,Fighting,48.83970451399368,120.56815805071719,51.56038781698447
Kabuto,Rock,30.571597345840026,78.98385680226683,87.60929459374377
Porygon,Normal,64.95790450197289,59.69994700901881,70.01023801154639
Kingler,Water,55.316494556188815,129.8769900922142,115.61753524678686
Electabuzz,Electric,66.2215744138361,82.58244215965155,56.94980622488331
Ponyta,Fire,51.345011231956704,84.33188184813949,54.62909941192034
Rhyhorn,Ground,80.59037681203942,83.76543051444503,94.6549049030972
Primeape,Fighting,64.81451157228486,104.50850650849114,59.163004250476014
Marowak,Ground,59.53252943322218,80.11068980708637,110.27765159098766
Oddish,Grass,46.00466112354059,47.77510526248906,54.351270951461935
Golem,Rock,78.99364712384997,120.05788759861397,130.12891627526975
Slowbro,Water,95.23037349515477,75.42574685329002,111.11433274395911
Ditto,Normal,49.20645264643422,49.11160494235044,48.68227729646704
Dragonite,Dragon,89.19436168393955,135.09921962115024,95.58232241427305
Hypno,Psychic,84.21042860569777,73.50510901793096,68.68718616850762
Rhyhorn,Ground,79.8680374276965,85.46282619604366,94.30814756680118
Persian,Normal,63.27384502207187,70.0517065719331,59.447627927269934
Mr.Mime,Psychic,39.01328219614235,44.11509342939137,63.975452373011954
Squirtle,Water,43.67576184579184,46.46069394778264,65.50585015942782
Clefable,Fairy,94.61896205730217,69.9055451347041,72.27822649548732
Drowzee,Psychic,60.87732850520304,46.92661482961756,44.75177734625464
Cubone,Ground,49.362642615143706,49.887912435044235,96.357429191391
Spearow,Normal,40.087041672288386,59.43178478039502,30.336908792635903
Nidorana,Poison,55.16762487351074,47.55042555900983,50.956480406696684
Primeape,Fighting,64.99996471031939,104.94273031752554,59.3779810779349
Magneton,Electric,50.136056117044255,60.13910561576819,92.92035294654053
Jynx,Ice,64.46359370461454,49.026695907640544,35.09978801772172
Cubone,Ground,49.8885477946874,48.91155823643222,95.65822036271146
Kakuna,Bug,45.96288342025881,25.710979926251795,51.93002200059034
Venonat,Bug,59.73668563318588,55.12549128594305,50.14959066860376
Pikachu,Electric,34.54838353509579,54.180786735163636,38.84474365253249
Dewgong,Water,91.03109536810518,70.01224312778494,80.49184749423002
Koffing,Poison,38.33037726839716,64.411744346723,96.575750951749
Sandslash,Ground,74.27841904580423,100.52310676982354,110.60327224492254
Dodrio,Normal,58.39745865913516,109.29929856703738,69.42407617131673
Pidgey,Normal,40.50265702789516,44.34387612459415,40.64247326620535
Butterfree,Bug,60.09184272947215,45.817842278935196,50.56801937416949
Tangela,Grass,65.02773977943666,54.75626128680563,114.28252654315818
Butterfree,Bug,60.491023175545706,43.76519213869815,49.89959830449567
Poliwrath,Water,90.82087518903508,94.4660326261094,96.4044744575323
Eevee,Normal,53.97942838400333,56.3947073786134,48.085152898664006
Charmander,Fire,38.26545200093934,51.27653814356079,44.16183810221343
Gastly,Ghost,29.69835533529876,36.49745865801883,30.537037435440627
Nidorana,Poison,54.68448852892546,45.657241466330724,53.03944544617987
Onix,Rock,34.27314429448951,44.5382522651282,159.94425577676634
Goldeen,Water,44.682260107864685,67.97524399351298,60.63304920789993
Kabutops,Rock,60.726634723898165,115.80795899976383,103.45492696910605
Tauros,Normal,73.28662559550574,99.30515938836434,96.99007336547899
Paras,Bug,33.22911935452775,69.00404692181289,55.08983154345429
Raticate,Normal,55.35482327822035,79.25675615514034,61.64693920819869
Abra,Psychic,27.78959098512641,19.44433051944805,14.720458604701621
Hitmonlee,Fighting,51.46735898620347,121.18210914050131,52.92185918936101
Kabuto,Rock,30.456274303433702,80.02095688582013,90.34830754990374
Starmie,Water,58.884305449258186,75.35824409877007,85.44125047230096
Articuno,Ice,89.55595635388664,84.21890958228973,100.55121605739377
Gengar,Ghost,61.0545016279832,63.521107765693756,58.60810500946804
Beedrill,Bug,63.44869584916936,89.03744405704867,39.16887755163336
Pidgeot,Normal,82.21460430756653,81.54165404171344,75.70167366710724
Venomoth,Bug,69.98837333984218,66.23915480307863,61.07141829024563
Venusaur,Grass,79.79903008918079,82.40065741708803,82.00597900544338
Hypno,Psychic,84.47239252711448,71.90227747070995,70.53956308194364
Squirtle,Water,42.89803399359275,48.80945872881158,65.01378150551416
Meowth,Normal,39.80352694453745,43.290955174223875,34.73088879246573
Golem,Rock,80.54999219927149,118.23378047161118,130.46199081517358
Seadra,Water,55.404985679495496,66.09002550979613,94.31590850663915
Mankey,Fighting,40.54367261211151,81.4447562955855,33.68562250634055
